site_id,cosine_similarity,months_used,n_observations,rmse_no_tl,rmse_always_tl,rmse_casl,delta_fixed,partial_rescue_magnitude,full_rescue_margin,rel_improvement_vs_always_tl,partial_rescued,full_rescued
37912,0.2137594,141,34,0.9441583156585692,0.9683316349983216,0.9445100426673888,0.02417331933975242,0.02382159233093284,-0.0003517270088195801,0.024600654847937636,True,False
32393,0.268477,136,28,0.9179521799087524,0.955729603767395,0.931981325149536,0.03777742385864258,0.023748278617858998,-0.01402914524078358,0.024848323756264896,True,False
34577,0.2910345,75,36,1.4445785284042358,1.5016173124313354,1.478076696395874,0.05703878402709961,0.023540616035461426,-0.033498167991638184,0.01567684112361875,True,False
44097,0.28943396,99,33,1.360624074935913,1.449791669845581,1.426358342170715,0.08916759490966797,0.023433327674865945,-0.06573426723480202,0.016163237906699972,True,False
34587,0.44644377,73,36,0.8852723836898804,0.9257397055625916,0.9023833274841307,0.04046732187271118,0.023356378078460804,-0.017110943794250377,0.025229962524148882,True,False
10094,0.1699052,139,37,1.2133604288101196,1.219546675682068,1.1962041854858398,0.006186246871948464,0.02334249019622825,0.017156243324279785,0.019140300786907774,True,True
16395,0.36416763,61,37,0.8299114108085632,0.8418606519699097,0.8185530304908752,0.011949241161346436,0.023307621479034424,0.011358380317687988,0.027685842573228498,True,True
16365,0.26226717,82,37,1.0637538433074951,1.076251745223999,1.0529729127883911,0.012497901916503906,0.02327883243560791,0.010780930519104004,0.02162954210193909,True,True
28072,0.28838366,119,37,1.007842183113098,1.087909460067749,1.0650646686553955,0.0800672769546511,0.022844791412353516,-0.057222485542297585,0.020998798384316713,True,False
25289,0.37056252,141,37,0.8649118542671204,0.8716545701026917,0.8496636152267456,0.006742715835571289,0.021990954875946045,0.015248239040374756,0.025228979036219863,True,True
29360,0.37324858,125,18,0.9990375638008118,1.014622926712036,0.9926795959472656,0.015585362911224143,0.021943330764770286,0.006357967853546143,0.021627079565291658,True,True
10267,0.17067252,129,22,0.7832017540931702,0.7896887063980103,0.7677653431892395,0.006486952304840088,0.021923363208770752,0.015436410903930664,0.027762032090808676,True,True
66620,0.35162532,142,37,0.834666907787323,0.8458998799324036,0.8243929147720337,0.011232972145080566,0.021506965160369873,0.010273993015289307,0.02542495355607393,True,True
34571,0.46559748,73,36,0.779389500617981,0.8020849823951721,0.7810566425323486,0.022695481777191162,0.021028339862823486,-0.0016671419143676758,0.02621709709615685,True,False
66266,0.3571379,142,35,1.0081653594970703,1.0268532037734983,1.0060847997665403,0.018687844276428,0.020768404006958008,0.002080559730530007,0.020225290168680302,True,True
37997,0.19297063,141,33,0.8506314754486084,0.8831469416618347,0.862479567527771,0.03251546621322632,0.02066737413406372,-0.011848092079162598,0.023401965357173204,True,False
25310,0.4800056,141,37,0.668150007724762,0.6881145238876343,0.6676540970802307,0.019964516162872314,0.020460426807403564,0.00049591064453125,0.02973404294943301,True,True
43987,0.25407326,127,28,1.2798603773117063,1.2858779430389404,1.265599250793457,0.006017565727234109,0.0202786922454834,0.01426112651824929,0.015770308803616594,True,True
34588,0.337248,73,36,1.1984061002731323,1.2547656297683716,1.2346370220184326,0.05635952949523926,0.020128607749938965,-0.03623092174530029,0.016041727054362083,True,False
25169,0.39385828,135,37,0.8181377649307251,0.829206109046936,0.8094967007637024,0.011068344116210938,0.019709408283233643,0.008641064167022705,0.023769009982194934,True,True
27958,0.18857065,118,37,0.9501113891601562,0.9658005237579346,0.9462348818778992,0.01568913459777832,0.0195656418800354,0.00387650728225708,0.020258470976910834,True,True
44018,0.29694957,135,37,1.5778477191925049,1.658376932144165,1.6390641927719116,0.08052921295166016,0.019312739372253418,-0.06121647357940674,0.01164556681772183,True,False
37964,0.21184495,141,34,1.0560507774353027,1.074711799621582,1.055827260017395,0.018661022186279297,0.01888453960418701,0.00022351741790771484,0.017571724448206923,True,True
44032,0.22532931,138,37,1.1267592906951904,1.14048433303833,1.1216427087783811,0.013725042343139648,0.018841624259948953,0.005116581916809304,0.016520721691768922,True,True
