site_id,Context-Aware Selective Learning,Deep Context LSTM (Always TL),Deep Context LSTM (No TL),Random Forest,Site-Hard Expert Selector
25232,0.7075605392456055,0.6176424622535706,0.76526939868927,0.7497315379175107,0.6176424622535706
25237,0.500741720199585,0.48524588346481323,0.5544159412384033,0.36979901925353237,0.48524588346481323
25238,0.3950655460357666,0.39367708563804626,0.42668646574020386,0.3564045676892158,0.39367708563804626
25239,0.7609570026397705,0.7621511816978455,0.7792907357215881,0.8117525695194688,0.7621511816978455
25248,0.9566189050674438,0.85759037733078,1.03975510597229,1.4336983396946028,0.85759037733078
25252,1.7707581520080566,1.6545544862747192,1.8330382108688354,2.623388616680541,1.6545544862747192
25253,0.731712818145752,0.6324076652526855,0.800106406211853,1.1842593239485761,0.6324076652526855
25255,1.0454648733139038,0.9407591819763184,1.1156213283538818,1.4373438475526812,0.9407591819763184
25268,0.5048283338546753,0.5327463150024414,0.511183500289917,0.5973026263166011,0.511183500289917
25275,0.6143608689308167,0.5067391395568848,0.6479446887969971,0.7824895830978161,0.6479446887969971
25279,1.3433624505996704,1.3592368364334106,1.329328179359436,1.2714519760400027,1.329328179359436
25284,0.759531557559967,0.7710233926773071,0.7827321887016296,1.030451849166047,0.7827321887016296
25287,0.531436026096344,0.49756380915641785,0.5965218544006348,0.6092572255365288,0.49756380915641785
25289,0.8372080326080322,0.7678958773612976,0.8649118542671204,1.026049032475045,0.7678958773612976
25290,0.6755427122116089,0.7022299766540527,0.6726202964782715,0.4953831042054287,0.7022299766540527
25299,1.3482760190963745,1.3382081985473633,1.3650751113891602,1.5369456515183602,1.3650751113891602
25300,0.5781192779541016,0.5410664081573486,0.6124579906463623,0.6231061313021993,0.6124579906463623
25308,1.7804189920425415,1.7280305624008179,1.8232834339141846,1.780005115262968,1.7280305624008179
25310,0.6755333542823792,0.7209228873252869,0.668150007724762,0.559531328642081,0.668150007724762
25319,0.6931193470954895,0.7188891768455505,0.7073649764060974,0.7608978130822553,0.7188891768455505
25325,1.0032228231430054,1.001662015914917,1.014922022819519,0.9524867571473764,1.014922022819519
25327,0.5592072010040283,0.5193455815315247,0.5995136499404907,0.6963454007619054,0.5995136499404907
25330,0.5616196990013123,0.5571359395980835,0.5810911059379578,0.5907735672587384,0.5810911059379578
26918,0.698761522769928,0.7601421475410461,0.6326010823249817,0.38610166979662625,0.7601421475410461
27268,0.6787826418876648,0.7624906897544861,0.634515106678009,0.3976903621263119,0.7624906897544861
27405,0.717732846736908,0.7988244891166687,0.63395094871521,0.4214901781035108,0.7988244891166687
27945,1.2983263731002808,1.2277857065200806,1.3378095626831055,1.4493111750671506,1.3378095626831055
27946,0.9660888910293579,0.8918430805206299,1.01310396194458,1.1136827917922885,1.01310396194458
27954,1.2651827335357666,1.1818846464157104,1.3071725368499756,1.3228104262426643,1.3071725368499756
27956,1.3918105363845825,1.3158296346664429,1.4203827381134033,1.5328678747463862,1.4203827381134033
27958,0.9307830929756165,0.9482808113098145,0.9501113891601562,0.8485849480203875,0.9482808113098145
