site_id,cell_id,cosine_similarity,months_used
9941,85174,0.14319921979019037,80
9941,85413,-0.009681815338882838,80
9941,85490,-0.011645690738612113,80
9941,85623,0.16694856354578244,80
9941,85842,0.05600840038038706,80
9941,85869,-0.10148842083189294,80
9941,85981,0.04222153586882,80
9941,85983,0.08018009073941244,80
9941,86011,0.1485067451182539,80
9941,86372,-0.058341534257345354,80
9941,86436,0.07954268191923333,80
9941,87287,0.08832084895205868,80
9941,87744,0.18923744858770397,80
9941,88094,-0.02041738726880011,80
9941,88174,0.30697468720190596,80
9941,88429,-0.1462899867716772,80
9941,88529,0.07042340465091049,80
9941,88589,0.07582122413863573,80
9941,88746,0.0353417805922153,80
9941,88843,-0.06050383111344965,80
9941,88873,-0.05994658761390126,80
9941,89023,0.3142923106641062,80
9941,89265,-0.08584180616359492,80
9941,89278,-0.11159255277483746,80
9941,89283,0.03788570721992466,80
9941,89375,0.02939640159882748,80
9941,89709,-0.05053078888978528,80
9941,89730,-0.02640268063263797,80
9941,90076,-0.1409563261261021,80
9941,90243,0.05959322955549439,80
9941,90523,0.007871421311149748,80
9941,90973,-0.06382666672896373,80
9941,91423,-0.0347636465363226,80
9941,91522,0.08614095444997497,80
9941,91782,-0.1841274815598023,80
9941,91961,0.08538013823644908,80
9941,92852,0.02972751110190348,80
9941,93043,-0.005802826606812234,80
9941,93121,-0.03360762566459547,80
9941,94101,0.12891310976256112,80
9941,94318,-0.1070569076127727,80
9941,94362,-0.12815467875415051,80
9941,94464,0.12429154286031163,80
9941,94477,0.06527470458467341,80
9941,94748,-0.17272098406248293,80
9941,94796,-0.0016535206201035908,80
9941,95360,0.1215965002582456,80
